season,season_start_year,franchise_id,team,all_games,all_minutes,all_possessions,all_opp_possessions,all_pts,all_opp_pts,all_off_rating,all_def_rating,all_net_rating,clutch_games,clutch_minutes,clutch_possessions,clutch_opp_possessions,clutch_pts,clutch_opp_pts,clutch_off_rating,clutch_def_rating,clutch_net_rating,non_clutch_games,non_clutch_minutes,non_clutch_possessions,non_clutch_opp_possessions,non_clutch_pts,non_clutch_opp_pts,non_clutch_off_rating,non_clutch_def_rating,non_clutch_net_rating,clutch_minus_non_clutch_net,clutch_minus_all_net,clutch_time_pct,clutch_poss_pct
2003-04,2003,1610612765,DET,82,19780.0,7365.0,7361.0,7388.0,6909.0,100.312,93.86,6.453,45,860.0,373.0,362.0,387.0,342.0,103.753,94.475,9.278,82,18920.0,6992.0,6999.0,7001.0,6567.0,100.129,93.828,6.301,2.977,2.825,4.348,5.064
2003-04,2003,1610612744,GSW,82,19855.0,7535.0,7514.0,7649.0,7709.0,101.513,102.595,-1.082,43,848.0,359.0,378.0,326.0,388.0,90.808,102.646,-11.838,82,19007.0,7176.0,7136.0,7323.0,7321.0,102.048,102.592,-0.544,-11.294,-10.755,4.271,4.764
2003-04,2003,1610612745,HOU,82,19928.0,7384.0,7383.0,7362.0,7220.0,99.702,97.792,1.91,44,948.0,412.0,420.0,436.0,444.0,105.825,105.714,0.111,82,18980.0,6972.0,6963.0,6926.0,6776.0,99.34,97.314,2.026,-1.915,-1.799,4.757,5.58
2003-04,2003,1610612754,IND,82,19805.0,7311.0,7302.0,7493.0,7021.0,102.489,96.152,6.338,43,814.0,362.0,339.0,375.0,288.0,103.591,84.956,18.635,82,18991.0,6949.0,6963.0,7118.0,6733.0,102.432,96.697,5.735,12.9,12.298,4.11,4.951
2003-04,2003,1610612746,LAC,82,19805.0,7624.0,7641.0,7771.0,8147.0,101.928,106.622,-4.694,42,707.0,313.0,327.0,291.0,345.0,92.971,105.505,-12.533,82,19098.0,7311.0,7314.0,7480.0,7802.0,102.312,106.672,-4.361,-8.173,-7.839,3.57,4.105
2003-04,2003,1610612747,LAL,82,19855.0,7729.0,7723.0,8052.0,7732.0,104.179,100.117,4.063,41,850.0,393.0,376.0,404.0,320.0,102.799,85.106,17.693,82,19005.0,7336.0,7347.0,7648.0,7412.0,104.253,100.885,3.368,14.324,13.63,4.281,5.085
2003-04,2003,1610612763,MEM,82,19880.0,7670.0,7671.0,7930.0,7730.0,103.39,100.769,2.621,48,853.0,377.0,379.0,398.0,362.0,105.57,95.515,10.056,82,19027.0,7293.0,7292.0,7532.0,7368.0,103.277,101.042,2.235,7.821,7.435,4.291,4.915
2003-04,2003,1610612748,MIA,82,19755.0,7361.0,7340.0,7402.0,7359.0,100.557,100.259,0.298,42,749.0,320.0,312.0,320.0,278.0,100.0,89.103,10.897,82,19006.0,7041.0,7028.0,7082.0,7081.0,100.582,100.754,-0.172,11.069,10.599,3.791,4.347
2003-04,2003,1610612749,MIL,82,19780.0,7682.0,7680.0,8039.0,7952.0,104.647,103.542,1.106,53,897.0,418.0,417.0,394.0,405.0,94.258,97.122,-2.864,82,18883.0,7264.0,7263.0,7645.0,7547.0,105.245,103.91,1.335,-4.199,-3.969,4.535,5.441
2003-04,2003,1610612750,MIN,82,19755.0,7441.0,7415.0,7753.0,7303.0,104.193,98.49,5.703,40,776.0,346.0,329.0,382.0,327.0,110.405,99.392,11.013,82,18979.0,7095.0,7086.0,7371.0,6976.0,103.89,98.448,5.442,5.57,5.309,3.928,4.65
2003-04,2003,1610612751,NJN,82,19705.0,7475.0,7463.0,7401.0,7196.0,99.01,96.422,2.588,33,595.0,272.0,269.0,261.0,258.0,95.956,95.911,0.045,82,19110.0,7203.0,7194.0,7140.0,6938.0,99.125,96.441,2.684,-2.639,-2.543,3.02,3.639
2003-04,2003,1610612740,NOH,82,19830.0,7476.0,7494.0,7529.0,7537.0,100.709,100.574,0.135,48,908.0,383.0,383.0,361.0,354.0,94.256,92.428,1.828,82,18922.0,7093.0,7111.0,7168.0,7183.0,101.057,101.013,0.045,1.783,1.693,4.579,5.123
2003-04,2003,1610612752,NYK,82,19880.0,7563.0,7561.0,7542.0,7663.0,99.722,101.349,-1.627,41,891.0,391.0,382.0,404.0,353.0,103.325,92.408,10.916,82,18989.0,7172.0,7179.0,7138.0,7310.0,99.526,101.825,-2.299,13.215,12.543,4.482,5.17
2003-04,2003,1610612753,ORL,82,19830.0,7608.0,7618.0,7711.0,8287.0,101.354,108.782,-7.428,41,731.0,318.0,320.0,309.0,318.0,97.17,99.375,-2.205,82,19099.0,7290.0,7298.0,7402.0,7969.0,101.536,109.194,-7.658,5.453,5.223,3.686,4.18
2003-04,2003,1610612755,PHI,82,19855.0,7379.0,7389.0,7215.0,7419.0,97.777,100.406,-2.629,43,757.0,343.0,339.0,283.0,308.0,82.507,90.855,-8.348,82,19098.0,7036.0,7050.0,6932.0,7111.0,98.522,100.865,-2.343,-6.005,-5.72,3.813,4.648
2003-04,2003,1610612756,PHX,82,19730.0,7699.0,7710.0,7723.0,8030.0,100.312,104.15,-3.839,48,800.0,361.0,368.0,335.0,393.0,92.798,106.793,-13.996,82,18930.0,7338.0,7342.0,7388.0,7637.0,100.681,104.018,-3.337,-10.659,-10.157,4.055,4.689
2003-04,2003,1610612757,POR,82,19980.0,7289.0,7286.0,7440.0,7544.0,102.072,103.541,-1.469,50,1052.0,417.0,421.0,423.0,416.0,101.439,98.812,2.626,82,18928.0,6872.0,6865.0,7017.0,7128.0,102.11,103.831,-1.721,4.348,4.096,5.265,5.721
2003-04,2003,1610612758,SAC,82,19780.0,7765.0,7771.0,8433.0,8022.0,108.603,103.23,5.373,43,810.0,369.0,361.0,388.0,349.0,105.149,96.676,8.473,82,18970.0,7396.0,7410.0,8045.0,7673.0,108.775,103.549,5.226,3.247,3.1,4.095,4.752
2003-04,2003,1610612759,SAS,82,19753.0,7428.0,7425.0,7501.0,6909.0,100.983,93.051,7.932,38,672.0,288.0,288.0,274.0,279.0,95.139,96.875,-1.736,82,19081.0,7140.0,7137.0,7227.0,6630.0,101.218,92.896,8.322,-10.058,-9.668,3.402,3.877
2003-04,2003,1610612760,SEA,82,19805.0,7542.0,7533.0,7964.0,8016.0,105.595,106.412,-0.816,42,752.0,337.0,333.0,375.0,361.0,111.276,108.408,2.868,82,19053.0,7205.0,7200.0,7589.0,7655.0,105.33,106.319,-0.99,3.857,3.684,3.797,4.468
2003-04,2003,1610612761,TOR,82,19980.0,7348.0,7344.0,7006.0,7253.0,95.346,98.761,-3.415,47,1082.0,440.0,460.0,408.0,447.0,92.727,97.174,-4.447,82,18898.0,6908.0,6884.0,6598.0,6806.0,95.512,98.867,-3.354,-1.092,-1.031,5.415,5.988
2003-04,2003,1610612762,UTA,82,19780.0,7271.0,7277.0,7271.0,7371.0,100.0,101.292,-1.292,41,696.0,303.0,295.0,329.0,287.0,108.581,97.288,11.293,82,19084.0,6968.0,6982.0,6942.0,7084.0,99.627,101.461,-1.834,13.127,12.584,3.519,4.167
2003-04,2003,1610612764,WAS,82,19830.0,7751.0,7766.0,7528.0,7990.0,97.123,102.884,-5.761,39,730.0,321.0,329.0,309.0,358.0,96.262,108.815,-12.553,82,19100.0,7430.0,7437.0,7219.0,7632.0,97.16,102.622,-5.462,-7.091,-6.791,3.681,4.141
2004-05,2004,1610612737,ATL,82,19855.0,7695.0,7708.0,7605.0,8401.0,98.83,108.991,-10.16,37,782.0,345.0,359.0,326.0,393.0,94.493,109.471,-14.978,82,19073.0,7350.0,7349.0,7279.0,8008.0,99.034,108.967,-9.933,-5.045,-4.818,3.939,4.483
2004-05,2004,1610612738,BOS,82,19878.0,7839.0,7834.0,8304.0,8233.0,105.932,105.093,0.839,51,1112.0,482.0,486.0,474.0,461.0,98.34,94.856,3.484,82,18766.0,7357.0,7348.0,7830.0,7772.0,106.429,105.77,0.659,2.825,2.646,5.594,6.149
2004-05,2004,1610612766,CHA,82,19880.0,7743.0,7753.0,7729.0,8220.0,99.819,106.023,-6.204,47,931.0,406.0,412.0,371.0,443.0,91.379,107.524,-16.145,82,18949.0,7337.0,7341.0,7358.0,7777.0,100.286,105.939,-5.653,-10.492,-9.941,4.683,5.243
2004-05,2004,1610612741,CHI,82,19830.0,7707.0,7729.0,7745.0,7658.0,100.493,99.081,1.412,46,905.0,419.0,408.0,405.0,355.0,96.659,87.01,9.649,82,18925.0,7288.0,7321.0,7340.0,7303.0,100.714,99.754,0.959,8.69,8.237,4.564,5.437
2004-05,2004,1610612739,CLE,82,19855.0,7516.0,7495.0,7914.0,7849.0,105.295,104.723,0.572,36,632.0,269.0,276.0,260.0,290.0,96.654,105.072,-8.418,82,19223.0,7247.0,7219.0,7654.0,7559.0,105.616,104.71,0.906,-9.325,-8.99,3.183,3.579
2004-05,2004,1610612742,DAL,82,19730.0,7749.0,7736.0,8405.0,7934.0,108.466,102.559,5.906,43,604.0,286.0,282.0,324.0,273.0,113.287,96.809,16.478,82,19126.0,7463.0,7454.0,8081.0,7661.0,108.281,102.777,5.504,10.974,10.572,3.061,3.691
2004-05,2004,1610612743,DEN,82,19755.0,7792.0,7794.0,8161.0,7995.0,104.736,102.579,2.157,39,681.0,299.0,299.0,321.0,289.0,107.358,96.656,10.702,82,19074.0,7493.0,7495.0,7840.0,7706.0,104.631,102.815,1.816,8.887,8.546,3.447,3.837
2004-05,2004,1610612765,DET,82,19955.0,7364.0,7367.0,7653.0,7336.0,103.924,99.579,4.345,40,871.0,368.0,361.0,368.0,332.0,100.0,91.967,8.033,82,19084.0,6996.0,7006.0,7285.0,7004.0,104.131,99.971,4.159,3.874,3.688,4.365,4.997
2004-05,2004,1610612744,GSW,82,19905.0,7830.0,7837.0,8094.0,8271.0,103.372,105.538,-2.166,49,883.0,404.0,394.0,403.0,366.0,99.752,92.893,6.859,82,19022.0,7426.0,7443.0,7691.0,7905.0,103.569,106.207,-2.639,9.498,9.025,4.436,5.16
2004-05,2004,1610612745,HOU,82,19855.0,7467.0,7454.0,7796.0,7465.0,104.406,100.148,4.258,43,782.0,347.0,344.0,332.0,360.0,95.677,104.651,-8.974,82,19073.0,7120.0,7110.0,7464.0,7105.0,104.831,99.93,4.902,-13.876,-13.232,3.939,4.647
2004-05,2004,1610612754,IND,82,19903.0,7351.0,7362.0,7626.0,7564.0,103.741,102.744,0.997,51,1011.0,448.0,440.0,459.0,411.0,102.455,93.409,9.046,82,18892.0,6903.0,6922.0,7167.0,7153.0,103.824,103.337,0.487,8.559,8.049,5.08,6.094
2004-05,2004,1610612746,LAC,82,20030.0,7564.0,7568.0,7849.0,7912.0,103.768,104.545,-0.778,50,1152.0,485.0,477.0,491.0,509.0,101.237,106.709,-5.471,82,18878.0,7079.0,7091.0,7358.0,7403.0,103.941,104.4,-0.459,-5.013,-4.694,5.751,6.412
2004-05,2004,1610612747,LAL,82,19780.0,7610.0,7610.0,8095.0,8338.0,106.373,109.566,-3.193,49,868.0,375.0,398.0,391.0,404.0,104.267,101.508,2.759,82,18912.0,7235.0,7212.0,7704.0,7934.0,106.482,110.011,-3.529,6.288,5.952,4.388,4.928
2004-05,2004,1610612763,MEM,82,19705.0,7355.0,7366.0,7661.0,7473.0,104.16,101.453,2.708,48,736.0,311.0,312.0,323.0,291.0,103.859,93.269,10.589,82,18969.0,7044.0,7054.0,7338.0,7182.0,104.174,101.815,2.359,8.23,7.881,3.735,4.228
2004-05,2004,1610612748,MIA,82,19980.0,7647.0,7626.0,8327.0,7792.0,108.892,102.177,6.716,42,918.0,411.0,396.0,447.0,387.0,108.759,97.727,11.032,82,19062.0,7236.0,7230.0,7880.0,7405.0,108.9,102.42,6.479,4.552,4.316,4.595,5.375
2004-05,2004,1610612749,MIL,82,19780.0,7584.0,7603.0,7973.0,8218.0,105.129,108.089,-2.96,47,847.0,383.0,402.0,403.0,435.0,105.222,108.209,-2.987,82,18933.0,7201.0,7201.0,7570.0,7783.0,105.124,108.082,-2.958,-0.029,-0.027,4.282,5.05
2004-05,2004,1610612750,MIN,82,19755.0,7440.0,7441.0,7934.0,7815.0,106.64,105.026,1.614,55,794.0,335.0,342.0,375.0,341.0,111.94,99.708,12.233,82,18961.0,7105.0,7099.0,7559.0,7474.0,106.39,105.282,1.107,11.125,10.619,4.019,4.503
2004-05,2004,1610612751,NJN,82,19905.0,7501.0,7496.0,7496.0,7619.0,99.933,101.641,-1.708,39,747.0,340.0,318.0,340.0,305.0,100.0,95.912,4.088,82,19158.0,7161.0,7178.0,7156.0,7314.0,99.93,101.895,-1.965,6.053,5.796,3.753,4.533
2004-05,2004,1610612740,NOH,82,19931.0,7382.0,7395.0,7252.0,7832.0,98.239,105.909,-7.67,48,968.0,417.0,424.0,367.0,456.0,88.01,107.547,-19.538,82,18963.0,6965.0,6971.0,6885.0,7376.0,98.851,105.81,-6.958,-12.579,-11.867,4.857,5.649
2004-05,2004,1610612752,NYK,82,19880.0,7634.0,7627.0,7977.0,8177.0,104.493,107.211,-2.718,47,909.0,395.0,416.0,380.0,463.0,96.203,111.298,-15.096,82,18971.0,7239.0,7211.0,7597.0,7714.0,104.945,106.975,-2.03,-13.066,-12.377,4.572,5.174
2004-05,2004,1610612753,ORL,82,19705.0,7891.0,7897.0,8160.0,8344.0,103.409,105.66,-2.251,49,777.0,356.0,357.0,346.0,381.0,97.191,106.723,-9.532,82,18928.0,7535.0,7540.0,7814.0,7963.0,103.703,105.61,-1.907,-7.624,-7.28,3.943,4.511
2004-05,2004,1610612755,PHI,82,19855.0,7985.0,7992.0,8128.0,8189.0,101.791,102.465,-0.674,47,930.0,427.0,411.0,409.0,390.0,95.785,94.891,0.894,82,18925.0,7558.0,7581.0,7719.0,7799.0,102.13,102.876,-0.745,1.639,1.568,4.684,5.348
2004-05,2004,1610612756,PHX,82,19780.0,8034.0,8013.0,9054.0,8470.0,112.696,105.703,6.993,39,592.0,272.0,273.0,304.0,270.0,111.765,98.901,12.864,82,19188.0,7762.0,7740.0,8750.0,8200.0,112.729,105.943,6.786,6.078,5.871,2.993,3.386
2004-05,2004,1610612757,POR,82,19730.0,7481.0,7489.0,7621.0,7949.0,101.871,106.142,-4.271,47,831.0,346.0,355.0,323.0,381.0,93.353,107.324,-13.971,82,18899.0,7135.0,7134.0,7298.0,7568.0,102.285,106.084,-3.799,-10.172,-9.7,4.212,4.625
2004-05,2004,1610612758,SAC,82,19855.0,7819.0,7820.0,8505.0,8328.0,108.774,106.496,2.277,48,957.0,425.0,434.0,447.0,455.0,105.176,104.839,0.338,82,18898.0,7394.0,7386.0,8058.0,7873.0,108.98,106.594,2.387,-2.049,-1.94,4.82,5.435
2004-05,2004,1610612759,SAS,82,19805.0,7435.0,7412.0,7888.0,7248.0,106.093,97.787,8.305,32,662.0,297.0,288.0,325.0,319.0,109.428,110.764,-1.336,82,19143.0,7138.0,7124.0,7563.0,6929.0,105.954,97.263,8.691,-10.028,-9.642,3.343,3.995
2004-05,2004,1610612760,SEA,82,19755.0,7353.0,7338.0,8113.0,7925.0,110.336,107.999,2.336,43,729.0,320.0,303.0,383.0,319.0,119.687,105.281,14.407,82,19026.0,7033.0,7035.0,7730.0,7606.0,109.91,108.117,1.794,12.613,12.071,3.69,4.352
2004-05,2004,1610612761,TOR,82,19805.0,7762.0,7754.0,8178.0,8311.0,105.359,107.183,-1.824,46,830.0,356.0,349.0,394.0,365.0,110.674,104.585,6.09,82,18975.0,7406.0,7405.0,7784.0,7946.0,105.104,107.306,-2.202,8.292,7.914,4.191,4.586
2004-05,2004,1610612762,UTA,82,19780.0,7409.0,7429.0,7625.0,7975.0,102.915,107.35,-4.434,41,723.0,334.0,342.0,330.0,376.0,98.802,109.942,-11.139,82,19057.0,7075.0,7087.0,7295.0,7599.0,103.11,107.224,-4.115,-7.024,-6.705,3.655,4.508
2004-05,2004,1610612764,WAS,82,19780.0,7816.0,7810.0,8241.0,8268.0,105.438,105.864,-0.427,51,908.0,416.0,416.0,456.0,457.0,109.615,109.856,-0.24,82,18872.0,7400.0,7394.0,7785.0,7811.0,105.203,105.64,-0.437,0.197,0.186,4.59,5.322
2005-06,2005,1610612737,ATL,82,19880.0,7607.0,7593.0,7972.0,8362.0,104.798,110.128,-5.33,52,1046.0,453.0,470.0,435.0,505.0,96.026,107.447,-11.42,82,18834.0,7154.0,7123.0,7537.0,7857.0,105.354,110.305,-4.951,-6.469,-6.091,5.262,5.955
2005-06,2005,1610612738,BOS,82,19880.0,7722.0,7729.0,8033.0,8159.0,104.027,105.563,-1.536,54,1074.0,495.0,508.0,469.0,519.0,94.747,102.165,-7.418,82,18806.0,7227.0,7221.0,7564.0,7640.0,104.663,105.803,-1.139,-6.278,-5.882,5.402,6.41
2005-06,2005,1610612766,CHA,82,19905.0,7851.0,7835.0,7943.0,8271.0,101.172,105.565,-4.393,45,836.0,360.0,352.0,366.0,355.0,101.667,100.852,0.814,82,19069.0,7491.0,7483.0,7577.0,7916.0,101.148,105.786,-4.638,5.453,5.207,4.2,4.585
2005-06,2005,1610612741,CHI,82,19905.0,7762.0,7762.0,8020.0,7968.0,103.324,102.654,0.67,52,1007.0,469.0,459.0,505.0,435.0,107.676,94.771,12.905,82,18898.0,7293.0,7303.0,7515.0,7533.0,103.044,103.149,-0.105,13.01,12.235,5.059,6.042
2005-06,2005,1610612739,CLE,82,19830.0,7510.0,7489.0,8002.0,7819.0,106.551,104.406,2.145,52,874.0,391.0,392.0,445.0,419.0,113.811,106.888,6.923,82,18956.0,7119.0,7097.0,7557.0,7400.0,106.153,104.269,1.883,5.04,4.778,4.407,5.206
2005-06,2005,1610612742,DAL,82,19880.0,7397.0,7397.0,8130.0,7632.0,109.909,103.177,6.732,44,836.0,372.0,344.0,393.0,335.0,105.645,97.384,8.261,82,19044.0,7025.0,7053.0,7737.0,7297.0,110.135,103.46,6.676,1.586,1.529,4.205,5.029
2005-06,2005,1610612743,DEN,82,19930.0,7877.0,7884.0,8227.0,8208.0,104.443,104.11,0.334,41,883.0,377.0,386.0,385.0,393.0,102.122,101.813,0.309,82,19047.0,7500.0,7498.0,7842.0,7815.0,104.56,104.228,0.332,-0.024,-0.025,4.431,4.786
2005-06,2005,1610612765,DET,82,19830.0,7268.0,7270.0,7941.0,7394.0,109.26,101.706,7.554,38,742.0,313.0,296.0,349.0,297.0,111.502,100.338,11.164,82,19088.0,6955.0,6974.0,7592.0,7097.0,109.159,101.764,7.395,3.769,3.61,3.742,4.307
2005-06,2005,1610612744,GSW,82,19830.0,7800.0,7805.0,8076.0,8187.0,103.538,104.894,-1.356,51,870.0,388.0,391.0,392.0,441.0,101.031,112.788,-11.757,82,18960.0,7412.0,7414.0,7684.0,7746.0,103.67,104.478,-0.808,-10.949,-10.401,4.387,4.974
2005-06,2005,1610612745,HOU,82,19830.0,7358.0,7361.0,7387.0,7517.0,100.394,102.119,-1.725,45,845.0,351.0,366.0,341.0,368.0,97.151,100.546,-3.395,82,18985.0,7007.0,6995.0,7046.0,7149.0,100.557,102.202,-1.645,-1.75,-1.67,4.261,4.77
2005-06,2005,1610612754,IND,82,19730.0,7470.0,7468.0,7699.0,7544.0,103.066,101.018,2.048,47,697.0,315.0,307.0,288.0,312.0,91.429,101.629,-10.2,82,19033.0,7155.0,7161.0,7411.0,7232.0,103.578,100.991,2.586,-12.787,-12.248,3.533,4.217
2005-06,2005,1610612746,LAC,82,19805.0,7675.0,7672.0,7970.0,7841.0,103.844,102.203,1.641,40,672.0,291.0,297.0,326.0,274.0,112.027,92.256,19.772,82,19133.0,7384.0,7375.0,7644.0,7567.0,103.521,102.603,0.918,18.854,18.131,3.393,3.792
2005-06,2005,1610612747,LAL,82,19855.0,7632.0,7626.0,8154.0,7949.0,106.84,104.236,2.604,40,827.0,348.0,358.0,378.0,392.0,108.621,109.497,-0.877,82,19028.0,7284.0,7268.0,7776.0,7557.0,106.755,103.976,2.778,-3.655,-3.481,4.165,4.56
2005-06,2005,1610612763,MEM,82,19855.0,7232.0,7228.0,7558.0,7255.0,104.508,100.374,4.134,44,834.0,366.0,348.0,389.0,333.0,106.284,95.69,10.594,82,19021.0,6866.0,6880.0,7169.0,6922.0,104.413,100.61,3.803,6.792,6.46,4.2,5.061
2005-06,2005,1610612748,MIA,82,19755.0,7622.0,7616.0,8191.0,7874.0,107.465,103.388,4.078,42,691.0,284.0,303.0,327.0,320.0,115.141,105.611,9.53,82,19064.0,7338.0,7313.0,7864.0,7554.0,107.168,103.296,3.873,5.658,5.453,3.498,3.726
2005-06,2005,1610612749,MIL,82,19855.0,7646.0,7651.0,8020.0,8105.0,104.891,105.934,-1.042,54,925.0,406.0,403.0,421.0,384.0,103.695,95.285,8.409,82,18930.0,7240.0,7248.0,7599.0,7721.0,104.959,106.526,-1.567,9.977,9.452,4.659,5.31
2005-06,2005,1610612750,MIN,82,19855.0,7409.0,7413.0,7522.0,7676.0,101.525,103.548,-2.023,53,935.0,407.0,416.0,389.0,458.0,95.577,110.096,-14.519,82,18920.0,7002.0,6997.0,7133.0,7218.0,101.871,103.158,-1.288,-13.231,-12.496,4.709,5.493
2005-06,2005,1610612751,NJN,82,19780.0,7513.0,7515.0,7691.0,7579.0,102.369,100.852,1.518,44,641.0,305.0,303.0,333.0,300.0,109.18,99.01,10.17,82,19139.0,7208.0,7212.0,7358.0,7279.0,102.081,100.929,1.152,9.018,8.653,3.241,4.06
2005-06,2005,1610612740,NOK,82,19805.0,7442.0,7465.0,7611.0,7842.0,102.271,105.05,-2.779,45,718.0,299.0,304.0,334.0,310.0,111.706,101.974,9.732,82,19087.0,7143.0,7161.0,7277.0,7532.0,101.876,105.181,-3.305,13.037,12.511,3.625,4.018
2005-06,2005,1610612752,NYK,82,19930.0,7633.0,7652.0,7842.0,8367.0,102.738,109.344,-6.606,40,819.0,389.0,380.0,390.0,430.0,100.257,113.158,-12.901,82,19111.0,7244.0,7272.0,7452.0,7937.0,102.871,109.145,-6.273,-6.628,-6.295,4.109,5.096
2005-06,2005,1610612753,ORL,82,19905.0,7395.0,7387.0,7784.0,7872.0,105.26,106.566,-1.305,43,873.0,363.0,380.0,366.0,395.0,100.826,103.947,-3.121,82,19032.0,7032.0,7007.0,7418.0,7477.0,105.489,106.708,-1.218,-1.903,-1.816,4.386,4.909
2005-06,2005,1610612755,PHI,82,19905.0,7780.0,7797.0,8147.0,8307.0,104.717,106.541,-1.824,46,882.0,419.0,413.0,376.0,386.0,89.737,93.462,-3.725,82,19023.0,7361.0,7384.0,7771.0,7921.0,105.57,107.272,-1.703,-2.022,-1.901,4.431,5.386
2005-06,2005,1610612756,PHX,82,19955.0,8067.0,8050.0,8886.0,8431.0,110.152,104.733,5.42,42,829.0,355.0,345.0,374.0,362.0,105.352,104.928,0.425,82,19126.0,7712.0,7705.0,8512.0,8069.0,110.373,104.724,5.649,-5.225,-4.995,4.154,4.401
2005-06,2005,1610612757,POR,82,19730.0,7308.0,7305.0,7285.0,8060.0,99.685,110.335,-10.65,39,724.0,334.0,335.0,298.0,343.0,89.222,102.388,-13.167,82,19006.0,6974.0,6970.0,6987.0,7717.0,100.186,110.717,-10.531,-2.636,-2.516,3.67,4.57
2005-06,2005,1610612758,SAC,82,19830.0,7701.0,7710.0,8106.0,7980.0,105.259,103.502,1.757,40,719.0,315.0,315.0,321.0,308.0,101.905,97.778,4.127,82,19111.0,7386.0,7395.0,7785.0,7672.0,105.402,103.746,1.656,2.471,2.37,3.626,4.09
2005-06,2005,1610612759,SAS,82,19805.0,7382.0,7374.0,7837.0,7278.0,106.164,98.698,7.466,39,696.0,329.0,315.0,336.0,283.0,102.128,89.841,12.286,82,19109.0,7053.0,7059.0,7501.0,6995.0,106.352,99.093,7.259,5.028,4.821,3.514,4.457
2005-06,2005,1610612760,SEA,82,19830.0,7689.0,7686.0,8411.0,8659.0,109.39,112.659,-3.269,44,795.0,344.0,348.0,388.0,388.0,112.791,111.494,1.296,82,19035.0,7345.0,7338.0,8023.0,8271.0,109.231,112.715,-3.484,4.78,4.566,4.009,4.474
2005-06,2005,1610612761,TOR,82,19955.0,7678.0,7676.0,8287.0,8532.0,107.932,111.152,-3.22,49,1024.0,437.0,443.0,444.0,507.0,101.602,114.447,-12.845,82,18931.0,7241.0,7233.0,7843.0,8025.0,108.314,110.95,-2.636,-10.209,-9.625,5.132,5.692
2005-06,2005,1610612762,UTA,82,19880.0,7398.0,7412.0,7573.0,7789.0,102.366,105.086,-2.721,41,770.0,332.0,334.0,356.0,347.0,107.229,103.892,3.337,82,19110.0,7066.0,7078.0,7217.0,7442.0,102.137,105.143,-3.006,6.342,6.058,3.873,4.488
2005-06,2005,1610612764,WAS,82,19830.0,7742.0,7738.0,8336.0,8184.0,107.672,105.764,1.909,48,864.0,392.0,388.0,396.0,411.0,101.02,105.928,-4.907,82,18966.0,7350.0,7350.0,7940.0,7773.0,108.027,105.755,2.272,-7.18,-6.816,4.357,5.063
2006-07,2006,1610612737,ATL,82,19879.0,7533.0,7539.0,7680.0,8070.0,101.951,107.043,-5.092,38,726.0,314.0,320.0,300.0,323.0,95.541,100.937,-5.396,82,19153.0,7219.0,7219.0,7380.0,7747.0,102.23,107.314,-5.084,-0.312,-0.304,3.652,4.168
2006-07,2006,1610612738,BOS,82,19855.0,7680.0,7692.0,7857.0,8137.0,102.305,105.785,-3.481,53,893.0,375.0,391.0,370.0,387.0,98.667,98.977,-0.31,82,18962.0,7305.0,7301.0,7487.0,7750.0,102.491,106.15,-3.658,3.348,3.17,4.498,4.883
2006-07,2006,1610612766,CHA,82,20005.0,7758.0,7765.0,7945.0,8252.0,102.41,106.272,-3.861,39,894.0,374.0,367.0,351.0,379.0,93.85,103.27,-9.419,82,19111.0,7384.0,7398.0,7594.0,7873.0,102.844,106.421,-3.577,-5.843,-5.558,4.469,4.821
2006-07,2006,1610612741,CHI,82,19780.0,7790.0,7782.0,8100.0,7689.0,103.979,98.805,5.175,43,704.0,342.0,335.0,335.0,300.0,97.953,89.552,8.401,82,19076.0,7448.0,7447.0,7765.0,7389.0,104.256,99.221,5.035,3.366,3.226,3.559,4.39
2006-07,2006,1610612739,CLE,82,19880.0,7598.0,7576.0,7934.0,7620.0,104.422,100.581,3.841,48,933.0,427.0,406.0,450.0,386.0,105.386,95.074,10.313,82,18947.0,7171.0,7170.0,7484.0,7234.0,104.365,100.893,3.472,6.84,6.471,4.693,5.62
2006-07,2006,1610612742,DAL,82,19755.0,7476.0,7453.0,8201.0,7609.0,109.698,102.093,7.605,38,705.0,327.0,303.0,359.0,256.0,109.786,84.488,25.297,82,19050.0,7149.0,7150.0,7842.0,7353.0,109.694,102.839,6.855,18.443,17.693,3.569,4.374
2006-07,2006,1610612743,DEN,82,19780.0,8093.0,8094.0,8639.0,8506.0,106.747,105.09,1.656,46,735.0,341.0,334.0,325.0,335.0,95.308,100.299,-4.991,82,19045.0,7752.0,7760.0,8314.0,8171.0,107.25,105.296,1.953,-6.945,-6.648,3.716,4.214
2006-07,2006,1610612765,DET,82,19880.0,7332.0,7340.0,7872.0,7531.0,107.365,102.602,4.763,52,971.0,418.0,413.0,476.0,418.0,113.876,101.211,12.665,82,18909.0,6914.0,6927.0,7396.0,7113.0,106.971,102.685,4.286,8.379,7.902,4.884,5.701
2006-07,2006,1610612744,GSW,82,19755.0,8228.0,8229.0,8737.0,8765.0,106.186,106.514,-0.327,39,619.0,282.0,282.0,277.0,296.0,98.227,104.965,-6.738,82,19136.0,7946.0,7947.0,8460.0,8469.0,106.469,106.569,-0.1,-6.638,-6.41,3.133,3.427
2006-07,2006,1610612745,HOU,82,19855.0,7598.0,7574.0,7953.0,7555.0,104.672,99.749,4.923,48,714.0,354.0,333.0,353.0,361.0,99.718,108.408,-8.691,82,19141.0,7244.0,7241.0,7600.0,7194.0,104.914,99.351,5.563,-14.254,-13.614,3.596,4.659
